order_id,order_time,delivery_time,restaurant,cuisine,total_amount,rating,location,city,ordered_qty,book_table,online_order,distance_km
ORD_0207,2023-11-20 14:06:00,,Nandhini,Indian,13.47,2.1/5,JP Nagar,bengaluru,4,,No,
ORD_0208,2023-12-02 04:56:00,,Pizza Hut,Japanese,75.68,3.0 / 5,Marthahalli,bengaluru,4,,,
ORD_0209,2023-10-29 17:29:00,,Meghana Foods,Coffee,14.73,3.0 / 5,Whitefield,Bnegaluru,7,,,
ORD_0210,2023-10-17 23:25:00,,McD,Mughlai,61.11,3.0 / 5,Indiranagar,Bengaluru,3,,,
ORD_0211,2023-12-28 08:48:00,,Taco Bell,Italian,31.44,,Malleshwaram,bengaluru,2,,No,
ORD_0212,2023-10-06 08:20:00,,Pizza Hut,South Indian,93.96,4.0/5,Whitefield,Bnegaluru,8,Yes,,
ORD_0213,2023-11-07 04:36:00,2023-11-07 05:25:00,Truffles,Mughlai,12.82,4.0/5,Malleshwaram,Bnegaluru,4,,Yes,1.08
ORD_0214,2023-10-06 01:41:00,,Leon Grill,Chinese,78.64,4.0/5,Whitefield,Bengaluru,1,,No,
ORD_0215,2023-11-07 19:46:00,,Truffles,Mughlai,114.46,3.0 / 5,Kengeri,bengaluru,2,No,No,
ORD_0216,2023-11-11 17:54:00,,Vidyarthi Bhavan,Desserts,43.3,4.1/5,RR Nagar,Bengaluru,3,,,
ORD_0217,2023-12-17 00:01:00,,Empire Restaurant,North Indian,114.39,2.1/5,Indiranagar,Bengaluru ,1,Yes,,
ORD_0218,2023-11-20 00:52:00,,Empire Restaurant,Biryani,149.35,3.0 / 5,Indiranagar,Bengaluru ,2,No,,
ORD_0219,2023-12-07 05:16:00,,Corner House,Mughlai,70.67,3.0 / 5,JP Nagar,Bnegaluru,5,,No,
ORD_0220,2023-10-06 09:30:00,,Vidyarthi Bhavan,Fast Food,70.14,2.1/5,Koramangala,bengaluru,1,,,
ORD_0221,2023-10-30 16:49:00,,Vidyarthi Bhavan,Japanese,148.21,4.0/5,Electronic City,bengaluru,5,Yes,,
ORD_0222,2023-10-26 01:30:00,,Starbucks,Desserts,50.87,,Malleshwaram,Bengaluru ,5,No,,
ORD_0223,2023-12-23 19:30:00,,Sushi Zen,North Indian,94.9,,JP Nagar,Bengaluru,5,No,,
ORD_0224,2023-11-21 04:34:00,,Toit,Japanese,116.97,3.0 / 5,Whitefield,Bengaluru ,2,,,
ORD_0225,2023-11-04 20:12:00,2023-11-04 20:32:00,Nandhini,Fast Food,19.34,3.0 / 5,Malleshwaram,Bnegaluru,4,,Yes,3.26
ORD_0226,2023-10-31 14:16:00,2023-10-31 14:48:00,Sushi Zen,North Indian,112.02,,Basavanagudi,Bengaluru ,7,,Yes,12.42
ORD_0227,2023-10-24 14:42:00,,McD,Mughlai,48.32,,Whitefield,Bengaluru,6,No,No,
ORD_0228,2023-11-27 13:34:00,,Toit,Continental,92.2,,Jayanagar,Bnegaluru,6,No,,
ORD_0229,2023-12-18 00:46:00,,Meghana Foods,Fast Food,23.56,,Electronic City,Bengaluru,4,Yes,,
ORD_0230,2023-10-03 20:10:00,,Sushi Zen,South Indian,125.11,,Electronic City,Bnegaluru,2,,No,
ORD_0231,2023-12-28 13:47:00,,Meghana Foods,Mexican,31.51,,Malleshwaram,Bnegaluru,3,Yes,,
ORD_0232,2023-12-19 03:59:00,2023-12-19 05:00:00,Leon Grill,Mexican,69.61,3.3/5,Indiranagar,bengaluru,7,Yes,Yes,2.63
ORD_0233,2023-10-19 19:30:00,,McD,Japanese,31.62,3.0 / 5,Jayanagar,Bengaluru,1,No,,
ORD_0234,2023-10-03 07:48:00,2023-10-03 08:52:00,Meghana Foods,Chinese,101.92,NEW,RR Nagar,Bengaluru,2,,Yes,8.56
ORD_0235,2023-12-27 09:32:00,,Meghana Foods,Fast Food,101.83,4.0/5,Whitefield,Bnegaluru,2,,,
ORD_0236,2023-11-25 11:30:00,,Toit,Japanese,114.71,4.0/5,Hebbal,Bengaluru,8,No,,
ORD_0237,2023-10-25 18:49:00,,Starbucks,Desserts,37.87,,Whitefield,bengaluru,5,No,,
ORD_0238,2023-11-09 09:09:00,,Meghana Foods,Italian,36.48,4.0/5,RR Nagar,bengaluru,6,Yes,,
ORD_0239,2023-11-24 22:29:00,,Truffles,Coffee,78.47,4.0/5,Indiranagar,bengaluru,3,,No,
ORD_0240,2023-10-05 02:05:00,,Nandhini,Italian,131.93,4.0/5,JP Nagar,Bengaluru,8,,,
ORD_0241,2023-12-21 22:41:00,,Empire Restaurant,North Indian,16.49,4.0/5,Kengeri,Bengaluru,2,No,No,
ORD_0242,2023-11-15 19:34:00,,Corner House,South Indian,92.94,5.0/5,RR Nagar,bengaluru,8,No,,
ORD_0243,2023-12-25 21:02:00,,Mainland China,Biryani,56.81,3.5/5,Hebbal,bengaluru,1,,,
ORD_0244,2023-11-30 17:51:00,,McD,Coffee,138.13,NEW,Banashankari,Bengaluru ,6,,No,
ORD_0245,2023-10-30 11:04:00,,Starbucks,Continental,18.32,3.0 / 5,Kengeri,Bnegaluru,6,,No,
ORD_0246,2023-12-30 00:27:00,2023-12-30 01:21:00,Toit,Mexican,54.51,4.0/5,Indiranagar,Bengaluru ,5,Yes,Yes,1.61
ORD_0247,2023-12-06 02:27:00,,Starbucks,North Indian,142.78,,Banashankari,Bengaluru ,6,No,,
ORD_0248,2023-12-05 20:15:00,,McD,Japanese,118.06,4.0/5,Kengeri,Bnegaluru,7,Yes,,
ORD_0249,2023-10-02 07:50:00,2023-10-02 08:29:00,Toit,North Indian,142.74,4.0/5,Banashankari,Bnegaluru,4,,Yes,8.57
ORD_0250,2023-10-19 01:02:00,,Truffles,Fast Food,50.14,NEW,Koramangala,Bengaluru ,3,Yes,,
ORD_0251,2023-12-02 07:10:00,,Nandhini,North Indian,58.75,3.0 / 5,Banashankari,Bnegaluru,2,No,,
ORD_0252,2023-10-11 01:29:00,,McD,Continental,111.79,3.0 / 5,BTM Layout,Bnegaluru,3,Yes,,
ORD_0253,2023-10-09 14:48:00,,Meghana Foods,Chinese,27.96,4.0/5,Jayanagar,Bengaluru,5,,,
ORD_0254,2023-11-25 15:51:00,,Leon Grill,Fast Food,146.19,NEW,Whitefield,Bengaluru ,3,,,
ORD_0255,2023-10-26 20:39:00,,McD,Fast Food,80.59,4.8/5,Basavanagudi,Bengaluru,2,No,,
ORD_0256,2023-10-24 18:24:00,2023-10-24 18:48:00,Pizza Hut,Continental,31.21,NEW,HSR Layout,Bnegaluru,4,Yes,Yes,4.91
ORD_0257,2023-11-21 21:54:00,,Sushi Zen,Mughlai,100.02,2.7/5,RR Nagar,Bengaluru ,7,,No,
ORD_0258,2023-11-25 09:15:00,2023-11-25 10:05:00,Leon Grill,Italian,60.3,NEW,Hebbal,bengaluru,4,,Yes,13.98
ORD_0259,2023-11-20 05:41:00,,Burger King,Fast Food,129.08,4.5/5,Malleshwaram,bengaluru,4,,,
ORD_0260,2023-12-27 00:35:00,,Toit,Mexican,112.11,4.0/5,Basavanagudi,Bengaluru,6,,,
ORD_0261,2023-11-13 04:14:00,2023-11-13 05:11:00,Empire Restaurant,South Indian,11.73,2.0/5,Kengeri,Bengaluru ,3,,Yes,2.06
ORD_0262,2023-10-10 14:16:00,2023-10-10 14:31:00,Starbucks,Fast Food,14.49,4.0/5,BTM Layout,Bnegaluru,3,,Yes,8.2
ORD_0263,2023-12-22 22:25:00,2023-12-22 22:43:00,Starbucks,Chinese,75.15,3.0 / 5,JP Nagar,Bengaluru ,4,Yes,Yes,13.72
ORD_0264,2023-12-07 17:27:00,2023-12-07 18:24:00,Mainland China,Chinese,132.58,3.1/5,JP Nagar,Bengaluru,5,Yes,Yes,1.39
ORD_0265,2023-12-25 17:52:00,,Sushi Zen,Mughlai,6.18,4.0/5,Koramangala,Bnegaluru,5,,,
ORD_0266,2023-12-16 03:05:00,,Starbucks,Biryani,139.54,3.0 / 5,Koramangala,Bengaluru ,4,,,
ORD_0267,2023-12-17 02:33:00,,Nandhini,Fast Food,143.07,4.0/5,RR Nagar,Bnegaluru,7,,No,
ORD_0268,2023-12-27 10:22:00,,Taco Bell,Italian,115.5,,Marthahalli,Bengaluru,5,,No,
ORD_0269,2023-12-08 01:03:00,,Truffles,Mexican,15.48,3.1/5,BTM Layout,Bengaluru,2,,,
ORD_0270,2023-11-02 23:52:00,,Leon Grill,Fast Food,72.72,3.0 / 5,BTM Layout,Bnegaluru,8,No,,
ORD_0271,2023-12-08 16:16:00,,Sushi Zen,South Indian,114.96,,BTM Layout,Bengaluru ,1,,,
ORD_0272,2023-11-25 01:19:00,2023-11-25 02:06:00,Burger King,South Indian,97.46,,Jayanagar,Bnegaluru,8,,Yes,4.32
ORD_0273,2023-11-15 07:50:00,,Truffles,Continental,15.83,3.0 / 5,Electronic City,Bengaluru,5,,No,
ORD_0274,2023-12-15 22:35:00,2023-12-15 23:11:00,Pizza Hut,Mughlai,55.56,2.9/5,BTM Layout,Bnegaluru,2,Yes,Yes,1.97
ORD_0275,2023-10-29 16:28:00,2023-10-29 17:01:00,Taco Bell,Chinese,42.95,4.0/5,JP Nagar,Bengaluru,6,Yes,Yes,7.91
ORD_0276,2023-12-16 06:00:00,2023-12-16 06:25:00,Toit,Mexican,131.74,,Banashankari,bengaluru,4,,Yes,14.24
ORD_0277,2023-11-15 07:43:00,,Burger King,North Indian,16.17,NEW,RR Nagar,bengaluru,3,No,No,
ORD_0278,2023-12-03 16:13:00,,Burger King,Biryani,41.69,,Koramangala,Bengaluru,6,,No,
ORD_0279,2023-12-08 22:49:00,2023-12-08 23:29:00,Vidyarthi Bhavan,Fast Food,121.31,3.0 / 5,Jayanagar,Bnegaluru,3,,Yes,5.13
ORD_0280,2023-11-21 23:59:00,,Sushi Zen,Mexican,13.52,,HSR Layout,bengaluru,2,,No,
ORD_0281,2023-10-26 06:00:00,,Vidyarthi Bhavan,Coffee,92.19,NEW,JP Nagar,Bengaluru ,3,Yes,No,
ORD_0282,2023-12-14 12:27:00,,Pizza Hut,Chinese,35.56,NEW,Banashankari,Bengaluru,6,,No,
ORD_0283,2023-10-30 10:18:00,2023-10-30 10:57:00,Starbucks,Biryani,41.12,,Kengeri,bengaluru,3,No,Yes,1.52
ORD_0284,2023-12-09 16:39:00,,McD,Continental,42.21,4.0/5,JP Nagar,Bengaluru,3,,,
ORD_0285,2023-12-19 11:48:00,2023-12-19 12:40:00,Nandhini,Chinese,5.81,,Electronic City,bengaluru,8,,Yes,14.93
ORD_0286,2023-10-11 02:00:00,,Toit,Fast Food,80.92,NEW,Kengeri,Bnegaluru,5,Yes,,
ORD_0287,2023-11-14 23:14:00,,McD,Indian,121.54,3.0 / 5,Kengeri,Bengaluru ,2,No,,
ORD_0288,2023-10-05 07:35:00,2023-10-05 08:18:00,Meghana Foods,Coffee,140.4,4.7/5,Whitefield,Bengaluru,8,,Yes,10.09
ORD_0289,2023-12-25 05:46:00,,Pizza Hut,Italian,99.75,4.3/5,Electronic City,bengaluru,4,Yes,,
ORD_0290,2023-12-28 02:15:00,,Starbucks,Chinese,110.92,,HSR Layout,Bengaluru ,3,Yes,,
ORD_0291,2023-12-07 20:48:00,,Pizza Hut,Desserts,103.63,3.0 / 5,Hebbal,Bengaluru ,3,,,
ORD_0292,2023-11-12 14:16:00,2023-11-12 14:40:00,McD,Chinese,119.01,NEW,RR Nagar,bengaluru,8,No,Yes,6.92
ORD_0293,2023-11-22 00:53:00,,Mainland China,Desserts,68.13,NEW,Electronic City,Bengaluru ,2,,No,
ORD_0294,2023-11-19 14:59:00,2023-11-19 15:26:00,Toit,Continental,99.17,4.0/5,Hebbal,Bengaluru ,3,,Yes,5.26
ORD_0295,2023-11-08 11:07:00,,Meghana Foods,Biryani,102.94,NEW,Malleshwaram,Bengaluru ,3,,No,
ORD_0296,2023-12-02 15:29:00,,Burger King,Mexican,17.33,4.0/5,Electronic City,Bengaluru ,2,Yes,,
ORD_0297,2023-12-24 11:26:00,,Nandhini,Fast Food,115.04,,Indiranagar,Bengaluru,1,,No,
ORD_0298,2023-10-27 11:14:00,,McD,North Indian,95.07,4.0/5,Marthahalli,Bnegaluru,3,,,
ORD_0299,2023-12-18 10:28:00,,Truffles,Chinese,11.77,3.0 / 5,Kengeri,bengaluru,6,Yes,,
ORD_0300,2023-10-14 10:51:00,,Taco Bell,North Indian,32.6,3.0 / 5,Kengeri,Bnegaluru,2,Yes,,
ORD_0301,2023-10-27 17:17:00,,Truffles,Mexican,12.3,,Banashankari,Bnegaluru,3,No,No,
ORD_0302,2023-10-20 20:04:00,,Sushi Zen,North Indian,88.92,4.0/5,Marthahalli,Bengaluru,3,No,,
ORD_0303,2023-11-22 21:38:00,,Nandhini,Fast Food,84.09,NEW,Banashankari,Bengaluru ,8,,,
ORD_0304,2023-10-04 20:56:00,,Nandhini,Coffee,116.1,NEW,Basavanagudi,Bnegaluru,4,,,
ORD_0305,2023-11-07 12:09:00,,Sushi Zen,Indian,103.8,4.9/5,BTM Layout,bengaluru,2,No,,
ORD_0306,2023-11-23 06:17:00,,Nandhini,South Indian,126.78,,Electronic City,bengaluru,3,,,
ORD_0307,2023-12-03 10:55:00,,Pizza Hut,South Indian,136.33,3.0 / 5,Whitefield,Bengaluru ,5,,,
ORD_0308,2023-10-19 12:23:00,,Nandhini,Fast Food,71.95,4.0/5,Koramangala,Bengaluru ,5,Yes,,
ORD_0309,2023-11-25 19:51:00,,Taco Bell,Italian,130.75,4.9/5,Banashankari,Bnegaluru,2,,,
ORD_0310,2023-11-03 19:48:00,,Starbucks,Mexican,89.63,4.0/5,Kengeri,Bnegaluru,6,Yes,No,
ORD_0311,2023-10-07 16:52:00,,Meghana Foods,Chinese,62.72,,Hebbal,bengaluru,2,No,,
ORD_0312,2023-11-16 16:56:00,,Truffles,Chinese,69.58,NEW,Indiranagar,Bengaluru ,6,,,
ORD_0313,2023-12-08 15:03:00,,Taco Bell,Indian,108.13,3.0 / 5,Marthahalli,Bengaluru ,7,,,
ORD_0314,2023-11-06 16:15:00,,Vidyarthi Bhavan,Mughlai,59.57,NEW,Indiranagar,bengaluru,8,Yes,,
ORD_0315,2023-11-20 15:28:00,2023-11-20 16:12:00,Sushi Zen,Fast Food,54.62,3.1/5,Jayanagar,Bnegaluru,3,,Yes,14.79
ORD_0316,2023-12-03 19:54:00,,Sushi Zen,Coffee,24.1,2.4/5,Malleshwaram,Bengaluru ,4,No,,
ORD_0317,2023-12-27 21:45:00,,Pizza Hut,Continental,137.28,3.0 / 5,JP Nagar,bengaluru,1,,,
ORD_0318,2023-12-15 00:09:00,,Nandhini,Fast Food,39.89,,Banashankari,Bengaluru,7,,No,
ORD_0319,2023-11-10 19:42:00,2023-11-10 20:33:00,Leon Grill,Fast Food,18.66,NEW,Basavanagudi,Bengaluru,7,No,Yes,5.96
ORD_0320,2023-12-17 06:07:00,,Pizza Hut,Italian,139.8,,Koramangala,bengaluru,8,,No,
ORD_0321,2023-10-13 23:02:00,2023-10-13 23:30:00,Vidyarthi Bhavan,Chinese,100.45,3.0 / 5,Malleshwaram,Bnegaluru,8,,Yes,6.28
ORD_0322,2023-10-08 11:52:00,,Corner House,Fast Food,55.47,NEW,Basavanagudi,Bengaluru,4,,,
ORD_0323,2023-11-21 19:04:00,2023-11-21 19:21:00,Truffles,Indian,105.62,4.1/5,BTM Layout,bengaluru,5,,Yes,6.77
ORD_0324,2023-12-19 12:24:00,2023-12-19 13:05:00,Leon Grill,Biryani,64.88,2.3/5,Banashankari,Bnegaluru,6,Yes,Yes,11.17
ORD_0325,2023-10-18 11:50:00,,Taco Bell,South Indian,11.67,4.0/5,Malleshwaram,Bnegaluru,4,,,
ORD_0326,2023-12-11 11:07:00,,Vidyarthi Bhavan,North Indian,109.2,4.0/5,Koramangala,bengaluru,6,Yes,No,
ORD_0327,2023-11-24 12:08:00,,Pizza Hut,North Indian,60.25,,Banashankari,Bengaluru ,1,,No,
ORD_0328,2023-12-14 14:27:00,,Toit,Italian,46.34,4.0/5,BTM Layout,Bengaluru ,3,No,,
ORD_0329,2023-12-22 09:43:00,,Sushi Zen,Desserts,95.42,3.0 / 5,HSR Layout,Bengaluru,2,No,,
ORD_0330,2023-10-02 09:53:00,2023-10-02 10:33:00,Corner House,Mughlai,113.32,,Whitefield,Bengaluru ,5,Yes,Yes,14.43
ORD_0331,2023-12-09 00:16:00,2023-12-09 00:45:00,Truffles,Desserts,138.45,3.0 / 5,Basavanagudi,Bnegaluru,1,,Yes,9.96
ORD_0332,2023-11-21 23:31:00,,Taco Bell,Japanese,45.55,3.0 / 5,Banashankari,bengaluru,2,,,
ORD_0333,2023-10-08 17:04:00,2023-10-08 18:02:00,Starbucks,Coffee,91.28,2.5/5,Banashankari,Bengaluru,8,,Yes,6.77
ORD_0334,2023-12-12 09:34:00,2023-12-12 10:01:00,Mainland China,Mexican,22.25,NEW,Basavanagudi,bengaluru,6,Yes,Yes,5.07
ORD_0335,2023-11-26 13:58:00,,Meghana Foods,Mexican,82.85,3.0 / 5,Hebbal,Bengaluru ,4,,,
ORD_0336,2023-10-23 00:29:00,,Sushi Zen,North Indian,143.92,NEW,Electronic City,Bengaluru ,3,Yes,,
ORD_0337,2023-11-18 11:47:00,2023-11-18 12:43:00,Pizza Hut,Chinese,117.27,4.0/5,Kengeri,bengaluru,4,No,Yes,11.75
ORD_0338,2023-11-19 17:19:00,,Empire Restaurant,Indian,84.96,NEW,Marthahalli,bengaluru,2,No,,
ORD_0339,2023-10-01 15:56:00,2023-10-01 16:36:00,McD,Mughlai,57.71,3.0 / 5,Hebbal,Bengaluru ,3,,Yes,8.76
ORD_0340,2023-10-26 19:29:00,,Pizza Hut,Chinese,62.15,4.0/5,Banashankari,Bengaluru ,7,,No,
ORD_0341,2023-11-13 22:08:00,,Starbucks,Chinese,14.82,,Basavanagudi,Bnegaluru,4,,,
ORD_0342,2023-12-19 19:27:00,2023-12-19 20:23:00,McD,Indian,48.98,,BTM Layout,Bnegaluru,5,No,Yes,12.97
ORD_0343,2023-10-24 20:05:00,,Truffles,Japanese,66.81,3.1/5,Kengeri,Bnegaluru,2,Yes,,
ORD_0344,2023-10-10 16:19:00,,Vidyarthi Bhavan,Fast Food,102.53,2.7/5,RR Nagar,Bengaluru ,1,,No,
ORD_0345,2023-11-19 14:43:00,,Mainland China,Indian,106.34,,Hebbal,Bnegaluru,2,,,
ORD_0346,2023-11-24 15:10:00,2023-11-24 15:39:00,Corner House,North Indian,76.18,3.0 / 5,Kengeri,Bengaluru ,4,,Yes,14.29
ORD_0347,2023-11-06 02:14:00,2023-11-06 02:32:00,Truffles,Italian,33.13,3.0 / 5,RR Nagar,Bengaluru,1,No,Yes,9.47
ORD_0348,2023-10-15 13:53:00,2023-10-15 14:14:00,Burger King,Italian,59.98,4.0/5,BTM Layout,bengaluru,7,,Yes,5.53
ORD_0349,2023-11-17 05:35:00,,Starbucks,South Indian,79.95,NEW,Indiranagar,bengaluru,6,,,
ORD_0350,2023-11-22 14:11:00,2023-11-22 15:16:00,Empire Restaurant,Desserts,77.64,4.0/5,Koramangala,Bengaluru,1,Yes,Yes,6.25
ORD_0351,2023-10-02 13:15:00,,Meghana Foods,Fast Food,124.58,4.5/5,HSR Layout,Bengaluru,3,,,
ORD_0352,2023-10-15 04:34:00,,Empire Restaurant,Fast Food,48.49,4.0/5,Hebbal,Bengaluru ,1,No,No,
ORD_0353,2023-12-27 04:49:00,,Sushi Zen,Mughlai,118.37,4.0/5,JP Nagar,Bengaluru ,5,No,,
ORD_0354,2023-12-05 23:23:00,,Meghana Foods,Mexican,8.0,NEW,Jayanagar,Bnegaluru,1,Yes,,
ORD_0355,2023-11-04 12:25:00,,Sushi Zen,Fast Food,34.77,NEW,JP Nagar,Bengaluru ,8,No,,
ORD_0356,2023-12-30 06:24:00,,Corner House,Mughlai,18.71,NEW,Malleshwaram,Bengaluru ,5,,,
ORD_0357,2023-12-26 00:38:00,,Leon Grill,Italian,73.27,,Basavanagudi,Bnegaluru,5,,,
ORD_0358,2023-10-11 21:48:00,2023-10-11 22:15:00,Empire Restaurant,Biryani,36.74,4.0/5,Whitefield,Bnegaluru,8,,Yes,4.47
ORD_0359,2023-11-17 07:29:00,,Sushi Zen,Fast Food,122.44,NEW,Koramangala,Bnegaluru,3,No,,
ORD_0360,2023-11-11 06:29:00,,Burger King,Japanese,60.82,3.0 / 5,Kengeri,Bengaluru,7,,,
ORD_0361,2023-10-21 02:07:00,,Toit,Italian,64.48,,Marthahalli,Bengaluru ,6,,,
ORD_0362,2023-11-23 06:41:00,2023-11-23 07:22:00,Toit,Mughlai,86.92,3.0 / 5,Jayanagar,Bnegaluru,8,No,Yes,14.58
ORD_0363,2023-11-22 20:30:00,,Vidyarthi Bhavan,South Indian,47.33,4.0/5,Indiranagar,Bengaluru,2,,,
ORD_0364,2023-10-13 07:55:00,2023-10-13 08:52:00,Empire Restaurant,Coffee,122.48,4.0/5,Marthahalli,Bengaluru,3,,Yes,9.17
ORD_0365,2023-12-02 17:17:00,,Taco Bell,Desserts,93.01,4.6/5,Koramangala,Bengaluru,7,No,,
ORD_0366,2023-12-11 10:51:00,,Meghana Foods,Biryani,73.69,2.3/5,RR Nagar,Bengaluru,8,,,
ORD_0367,2023-11-26 01:01:00,2023-11-26 01:20:00,Starbucks,Continental,81.6,3.7/5,HSR Layout,Bengaluru ,3,,Yes,2.33
ORD_0368,2023-12-19 01:04:00,2023-12-19 01:50:00,Meghana Foods,Desserts,62.06,4.0/5,JP Nagar,Bnegaluru,8,No,Yes,8.34
ORD_0369,2023-12-01 14:26:00,2023-12-01 14:47:00,Nandhini,Chinese,22.62,,Hebbal,bengaluru,2,No,Yes,13.37
ORD_0370,2023-11-22 04:36:00,,Nandhini,Fast Food,67.41,4.3/5,Indiranagar,bengaluru,2,,No,
ORD_0371,2023-11-27 01:17:00,,Pizza Hut,Japanese,137.31,4.0/5,Marthahalli,Bengaluru ,3,Yes,,
ORD_0372,2023-12-27 22:47:00,,Starbucks,Japanese,61.01,NEW,Jayanagar,bengaluru,8,No,,
ORD_0373,2023-12-28 20:01:00,,Nandhini,Japanese,129.77,4.0/5,RR Nagar,Bnegaluru,1,,No,
ORD_0374,2023-10-07 01:58:00,,Corner House,Mexican,113.84,4.2/5,Banashankari,bengaluru,3,Yes,,
ORD_0375,2023-11-10 22:35:00,,Burger King,Mughlai,94.74,,JP Nagar,bengaluru,4,Yes,,
ORD_0376,2023-12-22 23:46:00,,Sushi Zen,South Indian,98.31,,Kengeri,Bengaluru,6,No,No,
ORD_0377,2023-11-20 13:36:00,,Leon Grill,Continental,112.61,,Electronic City,Bengaluru,3,No,No,
ORD_0378,2023-10-11 02:43:00,,Nandhini,Indian,8.72,NEW,Marthahalli,bengaluru,5,No,,
ORD_0379,2023-12-15 01:27:00,,Burger King,Fast Food,100.29,3.0 / 5,Jayanagar,bengaluru,7,,No,
ORD_0380,2023-11-27 23:21:00,,Vidyarthi Bhavan,Desserts,35.35,,Malleshwaram,bengaluru,4,,,
ORD_0381,2023-12-05 03:11:00,,Sushi Zen,Indian,114.51,4.8/5,RR Nagar,Bnegaluru,5,Yes,,
ORD_0382,2023-12-19 18:27:00,,Meghana Foods,Mughlai,149.42,,JP Nagar,Bengaluru ,7,,,
ORD_0383,2023-10-13 19:22:00,,Meghana Foods,Mughlai,93.25,3.0 / 5,Electronic City,Bengaluru ,2,No,,
ORD_0384,2023-11-03 08:04:00,,Pizza Hut,Fast Food,108.04,,Koramangala,Bnegaluru,7,,No,
ORD_0385,2023-11-18 21:02:00,,Taco Bell,Biryani,143.46,NEW,Marthahalli,bengaluru,5,Yes,No,
ORD_0386,2023-11-21 04:04:00,,Vidyarthi Bhavan,Fast Food,102.0,4.0/5,Koramangala,Bnegaluru,4,Yes,,
ORD_0387,2023-10-11 22:36:00,,Taco Bell,Chinese,48.74,,Indiranagar,bengaluru,6,No,,
ORD_0388,2023-10-11 12:05:00,,McD,Indian,81.16,NEW,Hebbal,Bnegaluru,2,Yes,,
ORD_0389,2023-10-07 21:49:00,2023-10-07 22:49:00,Vidyarthi Bhavan,South Indian,42.44,5.0/5,Kengeri,Bengaluru,8,Yes,Yes,4.32
ORD_0390,2023-10-18 05:56:00,,Meghana Foods,Chinese,37.86,3.0 / 5,JP Nagar,Bengaluru ,8,,,
ORD_0391,2023-10-01 04:59:00,2023-10-01 05:29:00,Nandhini,Mexican,9.93,NEW,JP Nagar,Bengaluru ,1,,Yes,9.13
ORD_0392,2023-10-09 20:15:00,,Vidyarthi Bhavan,South Indian,22.46,NEW,Marthahalli,Bnegaluru,7,Yes,,
ORD_0393,2023-12-20 19:28:00,,Empire Restaurant,Coffee,125.72,3.0 / 5,Banashankari,Bnegaluru,1,Yes,No,
ORD_0394,2023-12-15 18:01:00,,Burger King,Mexican,75.18,,Whitefield,bengaluru,6,Yes,,
ORD_0395,2023-12-17 09:26:00,,McD,Mughlai,124.96,,JP Nagar,Bengaluru ,2,,,
ORD_0396,2023-12-20 09:07:00,2023-12-20 10:07:00,Leon Grill,Chinese,149.97,NEW,HSR Layout,Bengaluru ,7,,Yes,14.44
ORD_0397,2023-10-05 22:52:00,,Toit,Fast Food,126.68,2.6/5,Hebbal,Bengaluru,5,,No,
ORD_0398,2023-10-23 09:56:00,,Burger King,Continental,64.24,4.0/5,Hebbal,Bnegaluru,5,No,,
ORD_0399,2023-10-28 17:12:00,,Leon Grill,Continental,60.38,3.0 / 5,Whitefield,bengaluru,7,No,No,
ORD_0400,2023-11-26 02:39:00,,Pizza Hut,Japanese,98.88,3.2/5,Whitefield,Bengaluru,4,Yes,,
ORD_0401,2023-12-04 15:19:00,,Toit,North Indian,144.51,NEW,Banashankari,Bengaluru,1,No,,
ORD_0402,2023-12-19 21:35:00,,Sushi Zen,Italian,9.32,3.0 / 5,Malleshwaram,Bengaluru ,3,,,
ORD_0403,2023-12-05 01:28:00,2023-12-05 02:02:00,Vidyarthi Bhavan,Chinese,139.16,NEW,Whitefield,Bengaluru ,3,Yes,Yes,4.86
ORD_0404,2023-11-24 23:14:00,2023-11-25 00:14:00,Sushi Zen,Continental,13.15,NEW,RR Nagar,Bnegaluru,6,Yes,Yes,8.17
ORD_0405,2023-10-26 22:38:00,,Sushi Zen,Coffee,120.58,3.0 / 5,Indiranagar,Bengaluru ,7,,,
ORD_0406,2023-11-05 05:11:00,2023-11-05 05:30:00,Empire Restaurant,Mughlai,35.73,,Jayanagar,Bnegaluru,6,,Yes,7.69
ORD_0407,2023-12-20 02:11:00,,Corner House,Coffee,128.21,4.0/5,JP Nagar,Bengaluru ,1,No,,
ORD_0408,2023-10-12 15:33:00,,Burger King,Biryani,8.87,NEW,JP Nagar,Bengaluru ,5,Yes,,
ORD_0409,2023-11-18 22:12:00,,Toit,Coffee,47.34,4.4/5,HSR Layout,Bengaluru,4,,,
ORD_0410,2023-10-27 15:18:00,2023-10-27 15:54:00,Burger King,South Indian,19.57,3.6/5,Jayanagar,bengaluru,8,Yes,Yes,4.74
ORD_0411,2023-11-02 06:33:00,,Meghana Foods,Chinese,55.51,4.2/5,Marthahalli,bengaluru,1,,No,
ORD_0412,2023-10-16 16:44:00,,McD,Indian,125.38,NEW,Hebbal,Bengaluru ,6,Yes,,
ORD_0413,2023-10-14 21:45:00,,Vidyarthi Bhavan,South Indian,99.9,4.0/5,Malleshwaram,Bnegaluru,7,No,No,
ORD_0414,2023-10-17 18:46:00,,Leon Grill,North Indian,146.56,4.0/5,Marthahalli,Bengaluru ,1,,,
ORD_0415,2023-12-26 20:10:00,,Burger King,Indian,72.82,NEW,Kengeri,Bnegaluru,4,No,,
